sido,city,gu,dong,apt,supply_year,supply_month,households,pyeong_info,brand
경기도,화성시,화성시 전체,능동,화성능동 B-1블록 신혼희망타운(공공분양) 추가모집,2023,2023-08,6,일반/국평형,한국토지주택공사 경기남부지역본부
경기도,과천시,과천시 전체,갈현동,과천지식정보타운 S-7블록 신혼희망타운(공공분양) 추가모집,2023,2023-08,1,일반/국평형,한국토지주택공사 경기남부지역본부
경기도,양주시,양주시 전체,삼숭동,양주옥정 A-4(1)블록 공공분양주택,2023,2023-07,1409,일반/국평형,한국토지주택공사 서울지역본부
충청남도,천안시,서북구,성거읍,북천안자이 포레스트,2023,2023-07,378,일반/국평형,지에스건설(주)
제주특별자치도,서귀포시,서귀포시 전체,하효동,서귀포 휴안1차 아파트,2023,2023-07,78,일반/국평형,(주)무궁화신탁
충청남도,서산시,서산시 전체,석림동,서산 메이시티 아파트,2023,2023-07,60,일반/국평형,주식회사그린종합건설
충청북도,보은군,보은군 전체,보은읍,보은 대신 센텀캐슬 아파트,2023,2023-07,59,일반/국평형,(주)무궁화신탁
경기도,파주시,파주시 전체,운정신도시,파주 운정신도시 B2블록 운정호수공원 누메르,2023,2023-07,38,일반/국평형,코리아신탁(주)
대구광역시,대구광역시,달성군,다사읍,대실역 블루핀34,2023,2023-07,34,일반/국평형,(주) 시몽건축사사무소
경기도,수원시,권선구,당수동,수원당수지구 A-4블록 신혼희망타운(공공분양) 추가모집,2023,2023-07,11,일반/국평형,한국토지주택공사 경기남부지역본부
인천광역시,인천광역시,부평구,열우물로,더샵 부평 센트럴시티 10년 분양전환공공임대주택,2023,2023-06,207,일반/국평형,인천도시공사
서울특별시,서울특별시,강서구,등촌동,등촌 지와인,2023,2023-06,136,일반/국평형,김영인
서울특별시,서울특별시,강동구,둔촌동,더샵 파크솔레이유,2023,2023-06,73,일반/국평형,둔촌동삼익빌라주택재건축정비사업조합
